tar,tid,qry,qid,eva,sca,bia,evd,scd,bid,Accn
KAE9360718.1, -, PTHR11139.orig.30.pi, -,3.1e-08,32.7,0.5,8.2e-08,31.3,0.5,GCA_009733145.1
KAE9348245.1, -, PTHR11139.orig.30.pi, -,2e-07,30.0,0.0,3.1e-07,29.4,0.0,GCA_009733145.1
KAE9339246.1, -, PTHR11139.orig.30.pi, -,3.4e-05,22.6,3.1,0.00096,17.8,3.1,GCA_009733145.1
KAE9326516.1, -, PTHR11139.orig.30.pi, -,0.00051,18.7,7.8,0.0015,17.1,7.5,GCA_009733145.1
KAE9354201.1, -, PTHR11139.orig.30.pi, -,0.0016,17.0,10.0,0.03,12.8,10.0,GCA_009733145.1
KAE9360332.1, -, PTHR11139.orig.30.pi, -,0.0094,14.5,13.4,0.016,13.7,12.1,GCA_009733145.1
KAE9340866.1, -, PTHR11139.orig.30.pi, -,3.9,5.8,8.1,4.8,5.5,8.1,GCA_009733145.1
KAE9314486.1, -, PTHR11139.orig.30.pi, -,4.5,5.6,9.4,14.0,4.0,9.4,GCA_009733145.1
KAF0727106.1, -, PTHR11139.orig.30.pi, -,0.0,1749.2,62.5,0.0,1748.9,62.5,GCA_009835175.1
KAF0727105.1, -, PTHR11139.orig.30.pi, -,0.0,1653.9,63.0,0.0,1653.6,63.0,GCA_009835175.1
KAF0727104.1, -, PTHR11139.orig.30.pi, -,0.0,1653.6,63.5,0.0,1653.3,63.5,GCA_009835175.1
KAF0728349.1, -, PTHR11139.orig.30.pi, -,0.0,1437.7,41.0,0.0,1437.5,41.0,GCA_009835175.1
KAF0740888.1, -, PTHR11139.orig.30.pi, -,1.4e-234,782.8,39.6,4e-235,782.8,39.6,GCA_009835175.1
KAF0740889.1, -, PTHR11139.orig.30.pi, -,1.6e-233,779.3,22.2,2e-233,778.9,22.2,GCA_009835175.1
KAF0734963.1, -, PTHR11139.orig.30.pi, -,6.8e-228,760.6,65.9,1e-228,759.8,65.9,GCA_009835175.1
KAF0721387.1, -, PTHR11139.orig.30.pi, -,1.6e-212,709.6,27.6,8e-213,709.4,27.6,GCA_009835175.1
KAF0721388.1, -, PTHR11139.orig.30.pi, -,7.4e-206,687.5,26.8,1e-207,687.2,26.8,GCA_009835175.1
KAF0739521.1, -, PTHR11139.orig.30.pi, -,3.4e-181,605.7,34.9,4e-182,605.7,34.9,GCA_009835175.1
KAF0737962.1, -, PTHR11139.orig.30.pi, -,2.8e-177,592.7,0.0,4e-175,582.0,0.0,GCA_009835175.1
KAF0725048.1, -, PTHR11139.orig.30.pi, -,2.8e-113,380.3,72.0,8e-114,380.3,72.0,GCA_009835175.1
KAF0734961.1, -, PTHR11139.orig.30.pi, -,4.8e-60,203.7,21.8,6.8e-60,203.2,21.8,GCA_009835175.1
KAF0744642.1, -, PTHR11139.orig.30.pi, -,1.5e-23,82.7,4.0,2.8e-23,81.7,1.7,GCA_009835175.1
KAF0733030.1, -, PTHR11139.orig.30.pi, -,2.6e-22,78.6,2.8,2.6e-22,78.6,2.8,GCA_009835175.1
KAF0728356.1, -, PTHR11139.orig.30.pi, -,4.1e-18,64.6,0.0,4.3e-18,64.6,0.0,GCA_009835175.1
KAF0738270.1, -, PTHR11139.orig.30.pi, -,8.1e-18,63.6,1.2,1.7e-17,62.6,0.1,GCA_009835175.1
KAF0739098.1, -, PTHR11139.orig.30.pi, -,3.7e-17,61.4,0.2,1.5e-15,56.2,0.1,GCA_009835175.1
KAF0734962.1, -, PTHR11139.orig.30.pi, -,1.7e-16,59.2,0.0,2.4e-16,58.8,0.0,GCA_009835175.1
KAF0722093.1, -, PTHR11139.orig.30.pi, -,1.8e-15,55.8,4.8,1.8e-15,55.8,0.3,GCA_009835175.1
KAF0743108.1, -, PTHR11139.orig.30.pi, -,3.2e-14,51.7,2.8,4.7e-14,51.1,0.1,GCA_009835175.1
KAF0740628.1, -, PTHR11139.orig.30.pi, -,1.4e-13,49.6,4.2,1.4e-13,49.6,4.2,GCA_009835175.1
KAF0736437.1, -, PTHR11139.orig.30.pi, -,1.4e-11,42.9,6.0,1.4e-11,42.9,6.0,GCA_009835175.1
KAF0743437.1, -, PTHR11139.orig.30.pi, -,1e-10,40.1,1.0,1e-10,40.1,1.0,GCA_009835175.1
KAF0724347.1, -, PTHR11139.orig.30.pi, -,2.2e-10,39.0,1.1,2.2e-10,39.0,1.1,GCA_009835175.1
KAF0736402.1, -, PTHR11139.orig.30.pi, -,1.5e-09,36.2,1.5,3.4e-09,35.0,0.2,GCA_009835175.1
KAF0730309.1, -, PTHR11139.orig.30.pi, -,2.6e-09,35.4,0.5,1.2e-08,33.2,0.0,GCA_009835175.1
KAF0736403.1, -, PTHR11139.orig.30.pi, -,1.7e-08,32.7,1.9,3.4e-07,28.4,1.5,GCA_009835175.1
KAF0736405.1, -, PTHR11139.orig.30.pi, -,1.9e-08,32.6,2.3,1.7e-07,29.4,2.3,GCA_009835175.1
KAF0733875.1, -, PTHR11139.orig.30.pi, -,5.6e-08,31.0,0.3,1.4e-07,29.7,0.0,GCA_009835175.1
KAF0727591.1, -, PTHR11139.orig.30.pi, -,1.2e-07,29.9,0.0,4.5e-05,21.4,0.0,GCA_009835175.1
KAF0738488.1, -, PTHR11139.orig.30.pi, -,4.6e-07,28.0,0.0,0.0041,14.9,0.0,GCA_009835175.1
KAF0736404.1, -, PTHR11139.orig.30.pi, -,9.9e-07,26.9,1.4,3.2e-06,25.2,1.4,GCA_009835175.1
KAF0736406.1, -, PTHR11139.orig.30.pi, -,3.9e-05,21.6,1.4,5.4e-05,21.1,0.2,GCA_009835175.1
KAF0731744.1, -, PTHR11139.orig.30.pi, -,0.00016,19.6,32.7,0.00094,17.0,4.6,GCA_009835175.1
KAF0735982.1, -, PTHR11139.orig.30.pi, -,0.0012,16.6,0.8,0.036,11.7,0.2,GCA_009835175.1
KAF0738769.1, -, PTHR11139.orig.30.pi, -,0.0023,15.7,0.1,0.0029,15.4,0.1,GCA_009835175.1
KAF0743255.1, -, PTHR11139.orig.30.pi, -,0.0039,15.0,18.1,0.047,11.3,18.0,GCA_009835175.1
KAF0742854.1, -, PTHR11139.orig.30.pi, -,0.066,10.9,0.0,0.089,10.4,0.0,GCA_009835175.1
KAF0731566.1, -, PTHR11139.orig.30.pi, -,0.082,10.5,6.5,0.092,10.4,2.2,GCA_009835175.1
KAF0724930.1, -, PTHR11139.orig.30.pi, -,0.095,10.3,0.1,0.15,9.7,0.1,GCA_009835175.1
KAF0724931.1, -, PTHR11139.orig.30.pi, -,0.095,10.3,0.1,0.15,9.7,0.1,GCA_009835175.1
KAF0735637.1, -, PTHR11139.orig.30.pi, -,0.12,10.1,5.0,0.14,9.8,5.0,GCA_009835175.1
KAF0724926.1, -, PTHR11139.orig.30.pi, -,0.17,9.5,0.1,0.23,9.0,0.1,GCA_009835175.1
KAF0691141.1, -, PTHR11139.orig.30.pi, -,0.0,1765.2,64.3,0.0,1764.9,64.3,GCA_009835185.1
KAF0683063.1, -, PTHR11139.orig.30.pi, -,0.0,1426.9,38.8,0.0,1426.7,38.8,GCA_009835185.1
KAF0685567.1, -, PTHR11139.orig.30.pi, -,5.9e-235,784.4,46.7,7e-236,784.0,46.7,GCA_009835185.1
KAF0701086.1, -, PTHR11139.orig.30.pi, -,1.3e-228,763.2,59.0,2e-228,762.7,59.0,GCA_009835185.1
KAF0686845.1, -, PTHR11139.orig.30.pi, -,2.9e-185,619.5,56.8,4e-186,617.9,56.1,GCA_009835185.1
KAF0699874.1, -, PTHR11139.orig.30.pi, -,2.8e-154,516.7,30.8,3e-141,470.0,25.8,GCA_009835185.1
KAF0682626.1, -, PTHR11139.orig.30.pi, -,7.3e-102,342.8,2.1,3e-103,342.8,2.1,GCA_009835185.1
KAF0703960.1, -, PTHR11139.orig.30.pi, -,5.7e-69,233.7,0.1,6.5e-69,233.5,0.1,GCA_009835185.1
KAF0685645.1, -, PTHR11139.orig.30.pi, -,8.7e-25,87.1,2.8,8.7e-25,87.1,2.8,GCA_009835185.1
KAF0683692.1, -, PTHR11139.orig.30.pi, -,2.2e-21,75.8,4.3,3.9e-21,75.0,1.0,GCA_009835185.1
KAF0682459.1, -, PTHR11139.orig.30.pi, -,1.7e-18,66.2,1.5,1.3e-17,63.2,0.5,GCA_009835185.1
KAF0690437.1, -, PTHR11139.orig.30.pi, -,6.1e-18,64.4,0.4,1.3e-16,60.0,0.1,GCA_009835185.1
KAF0691717.1, -, PTHR11139.orig.30.pi, -,1.8e-15,56.2,0.2,5.1e-15,54.7,0.2,GCA_009835185.1
KAF0686522.1, -, PTHR11139.orig.30.pi, -,4.3e-15,54.9,2.6,4.3e-15,54.9,2.6,GCA_009835185.1
KAF0696753.1, -, PTHR11139.orig.30.pi, -,3.3e-14,52.0,0.5,1.3e-13,50.0,0.0,GCA_009835185.1
KAF0720263.1, -, PTHR11139.orig.30.pi, -,1e-13,50.4,0.4,1.5e-13,49.8,0.4,GCA_009835185.1
KAF0718350.1, -, PTHR11139.orig.30.pi, -,1.2e-13,50.1,0.8,3.3e-13,48.7,0.0,GCA_009835185.1
KAF0701284.1, -, PTHR11139.orig.30.pi, -,2.4e-12,45.8,0.8,2.4e-12,45.8,0.8,GCA_009835185.1
KAF0720093.1, -, PTHR11139.orig.30.pi, -,2.8e-11,42.3,0.2,4.3e-11,41.6,0.2,GCA_009835185.1
KAF0682675.1, -, PTHR11139.orig.30.pi, -,4.4e-10,38.3,0.1,1.7e-06,26.4,0.0,GCA_009835185.1
KAF0705751.1, -, PTHR11139.orig.30.pi, -,1.1e-09,37.0,0.0,1.3e-09,36.7,0.0,GCA_009835185.1
KAF0709984.1, -, PTHR11139.orig.30.pi, -,2.6e-09,35.8,0.3,5.2e-09,34.8,0.0,GCA_009835185.1
KAF0701278.1, -, PTHR11139.orig.30.pi, -,9.7e-09,33.9,2.0,3.3e-08,32.1,0.3,GCA_009835185.1
KAF0684924.1, -, PTHR11139.orig.30.pi, -,9.2e-08,30.6,0.0,9.2e-08,30.6,0.0,GCA_009835185.1
KAF0701279.1, -, PTHR11139.orig.30.pi, -,2.1e-07,29.4,4.7,1.9e-06,26.2,3.7,GCA_009835185.1
KAF0690274.1, -, PTHR11139.orig.30.pi, -,8.4e-07,27.4,0.1,5.2e-05,21.5,0.1,GCA_009835185.1
KAF0701277.1, -, PTHR11139.orig.30.pi, -,1.4e-06,26.7,4.4,9e-06,24.0,4.4,GCA_009835185.1
KAF0689987.1, -, PTHR11139.orig.30.pi, -,2.3e-06,26.0,24.8,0.31,9.0,18.6,GCA_009835185.1
KAF0701280.1, -, PTHR11139.orig.30.pi, -,6.7e-06,24.4,3.3,3e-05,22.3,3.1,GCA_009835185.1
KAF0691040.1, -, PTHR11139.orig.30.pi, -,9.4e-06,23.9,21.5,0.0005,18.2,2.2,GCA_009835185.1
KAF0688763.1, -, PTHR11139.orig.30.pi, -,5e-05,21.5,0.1,5.4e-05,21.4,0.1,GCA_009835185.1
KAF0685755.1, -, PTHR11139.orig.30.pi, -,0.00017,19.7,0.9,0.0007,17.7,0.9,GCA_009835185.1
KAF0701276.1, -, PTHR11139.orig.30.pi, -,0.00025,19.2,2.1,0.001,17.2,2.1,GCA_009835185.1
KAF0685565.1, -, PTHR11139.orig.30.pi, -,0.0036,15.4,1.7,0.0046,15.0,1.7,GCA_009835185.1
KAF0691673.1, -, PTHR11139.orig.30.pi, -,0.013,13.6,3.4,0.018,13.1,3.4,GCA_009835185.1
KAF0708361.1, -, PTHR11139.orig.30.pi, -,0.077,11.0,0.2,0.076,11.0,0.2,GCA_009835185.1
KAF0708362.1, -, PTHR11139.orig.30.pi, -,0.077,11.0,0.2,0.076,11.0,0.2,GCA_009835185.1
KAF0694971.1, -, PTHR11139.orig.30.pi, -,0.33,8.9,0.2,0.84,7.5,0.2,GCA_009835185.1
KAF0716154.1, -, PTHR11139.orig.30.pi, -,0.33,8.9,0.1,0.42,8.5,0.1,GCA_009835185.1
KAF0711131.1, -, PTHR11139.orig.30.pi, -,1.5e-165,553.4,0.7,8e-166,553.2,0.7,GCA_009835205.1
KAF0716968.1, -, PTHR11139.orig.30.pi, -,5.2e-165,551.6,32.0,3e-166,551.4,32.0,GCA_009835205.1
KAF0704162.1, -, PTHR11139.orig.30.pi, -,3.7e-96,323.2,0.0,4.4e-96,323.0,0.0,GCA_009835205.1
KAF0748241.1, -, PTHR11139.orig.30.pi, -,1.2e-93,314.9,18.3,1.4e-93,314.7,18.3,GCA_009835205.1
KAF0770426.1, -, PTHR11139.orig.30.pi, -,6.4e-61,206.3,4.8,7e-61,206.2,4.8,GCA_009835205.1
KAF0715969.1, -, PTHR11139.orig.30.pi, -,6.3e-21,73.6,0.2,6.3e-21,73.6,0.2,GCA_009835205.1
KAF0729121.1, -, PTHR11139.orig.30.pi, -,7e-20,70.2,14.6,9e-20,69.8,14.6,GCA_009835205.1
KAF0720996.1, -, PTHR11139.orig.30.pi, -,5.1e-16,57.4,0.9,7e-16,56.9,0.9,GCA_009835205.1
KAF0757846.1, -, PTHR11139.orig.30.pi, -,2.4e-14,51.8,0.1,2.7e-14,51.6,0.1,GCA_009835205.1
KAF0759382.1, -, PTHR11139.orig.30.pi, -,3.2e-11,41.5,0.0,4.1e-11,41.1,0.0,GCA_009835205.1
KAF0706437.1, -, PTHR11139.orig.30.pi, -,6e-11,40.5,1.9,3.7e-10,37.9,0.0,GCA_009835205.1
KAF0704428.1, -, PTHR11139.orig.30.pi, -,1.1e-09,36.3,0.2,3e-09,34.9,0.1,GCA_009835205.1
KAF0720862.1, -, PTHR11139.orig.30.pi, -,1.7e-09,35.7,0.0,1.8e-09,35.7,0.0,GCA_009835205.1
KAF0774262.1, -, PTHR11139.orig.30.pi, -,8.3e-09,33.4,0.0,8.9e-09,33.3,0.0,GCA_009835205.1
KAF0704340.1, -, PTHR11139.orig.30.pi, -,1.2e-07,29.5,0.1,6.2e-05,20.6,0.0,GCA_009835205.1
KAF0704427.1, -, PTHR11139.orig.30.pi, -,1.9e-07,28.9,0.1,5e-07,27.5,0.0,GCA_009835205.1
KAF0772467.1, -, PTHR11139.orig.30.pi, -,2.9e-07,28.3,0.0,3.6e-07,28.0,0.0,GCA_009835205.1
KAF0773088.1, -, PTHR11139.orig.30.pi, -,4.3e-07,27.8,0.0,5.8e-07,27.3,0.0,GCA_009835205.1
KAF0774250.1, -, PTHR11139.orig.30.pi, -,1.3e-05,22.9,0.1,1.7e-05,22.5,0.1,GCA_009835205.1
KAF0704429.1, -, PTHR11139.orig.30.pi, -,0.00027,18.5,0.4,0.00027,18.5,0.4,GCA_009835205.1
KAF0755195.1, -, PTHR11139.orig.30.pi, -,0.013,12.9,0.8,0.015,12.7,0.8,GCA_009835205.1
KAF0749409.1, -, PTHR11139.orig.30.pi, -,0.024,12.0,0.0,0.024,12.0,0.0,GCA_009835205.1
KAF0761339.1, -, PTHR11139.orig.30.pi, -,0.095,10.0,0.2,0.1,9.9,0.2,GCA_009835205.1
KAF0754325.1, -, PTHR11139.orig.30.pi, -,0.78,7.0,6.0,0.83,6.9,6.0,GCA_009835205.1
KAF1783413.1, -, PTHR11139.orig.30.pi, -,0.0,1911.6,12.8,0.0,1909.4,12.8,GCA_010194725.1
KAF1783832.1, -, PTHR11139.orig.30.pi, -,0.0,1203.7,42.5,0.0,1074.0,31.1,GCA_010194725.1
KAF1793983.1, -, PTHR11139.orig.30.pi, -,2e-210,702.9,18.2,9e-211,702.4,18.2,GCA_010194725.1
KAF1790573.1, -, PTHR11139.orig.30.pi, -,2.1e-178,596.6,22.7,5e-179,594.8,22.1,GCA_010194725.1
KAF1780707.1, -, PTHR11139.orig.30.pi, -,6.1e-157,525.4,12.5,1e-158,525.4,12.5,GCA_010194725.1
KAF1795317.1, -, PTHR11139.orig.30.pi, -,3.1e-128,430.2,45.3,3.2e-81,274.2,7.6,GCA_010194725.1
KAF1784756.1, -, PTHR11139.orig.30.pi, -,2.8e-112,377.3,1.0,1.1e-67,229.4,0.1,GCA_010194725.1
KAF1793324.1, -, PTHR11139.orig.30.pi, -,5.2e-42,144.2,0.2,8.1e-42,143.5,0.2,GCA_010194725.1
KAF1783544.1, -, PTHR11139.orig.30.pi, -,9.1e-21,73.7,0.4,1.1e-20,73.4,0.4,GCA_010194725.1
KAF1777511.1, -, PTHR11139.orig.30.pi, -,3.8e-19,68.3,0.0,6.4e-19,67.5,0.0,GCA_010194725.1
KAF1781151.1, -, PTHR11139.orig.30.pi, -,1.5e-18,66.4,0.3,1.7e-10,39.6,0.0,GCA_010194725.1
KAF1775695.1, -, PTHR11139.orig.30.pi, -,9.7e-17,60.3,0.1,2.1e-16,59.2,0.1,GCA_010194725.1
KAF1785480.1, -, PTHR11139.orig.30.pi, -,4.2e-15,54.9,0.0,8.5e-15,53.9,0.0,GCA_010194725.1
KAF1780628.1, -, PTHR11139.orig.30.pi, -,1.9e-13,49.4,0.1,3.9e-13,48.4,0.0,GCA_010194725.1
KAF1772831.1, -, PTHR11139.orig.30.pi, -,1.1e-12,46.8,0.6,4.1e-12,45.0,0.6,GCA_010194725.1
KAF1795369.1, -, PTHR11139.orig.30.pi, -,3.5e-12,45.2,0.0,7.7e-12,44.1,0.0,GCA_010194725.1
KAF1789567.1, -, PTHR11139.orig.30.pi, -,8.4e-12,43.9,0.0,8.4e-12,43.9,0.0,GCA_010194725.1
KAF1782310.1, -, PTHR11139.orig.30.pi, -,1.1e-09,37.0,0.0,1.1e-09,37.0,0.0,GCA_010194725.1
KAF1789857.1, -, PTHR11139.orig.30.pi, -,2.3e-09,35.9,0.2,5.2e-09,34.7,0.2,GCA_010194725.1
KAF1776774.1, -, PTHR11139.orig.30.pi, -,2.4e-09,35.8,14.2,1.7e-08,32.9,3.0,GCA_010194725.1
KAF1794578.1, -, PTHR11139.orig.30.pi, -,2.4e-09,35.8,0.3,5.6e-09,34.6,0.3,GCA_010194725.1
KAF1772844.1, -, PTHR11139.orig.30.pi, -,9.3e-09,33.8,1.7,3.1e-08,32.1,1.7,GCA_010194725.1
KAF1793498.1, -, PTHR11139.orig.30.pi, -,2.1e-06,26.0,1.2,4.7e-06,24.9,0.0,GCA_010194725.1
KAF1791687.1, -, PTHR11139.orig.30.pi, -,2.8e-05,22.3,14.9,0.0068,14.4,0.3,GCA_010194725.1
KAF1795252.1, -, PTHR11139.orig.30.pi, -,8.6e-05,20.7,8.8,0.00013,20.1,8.8,GCA_010194725.1
KAF1783984.1, -, PTHR11139.orig.30.pi, -,0.00022,19.3,7.7,0.0027,15.7,7.8,GCA_010194725.1
KAF1775025.1, -, PTHR11139.orig.30.pi, -,0.0024,15.9,0.5,0.32,8.8,0.2,GCA_010194725.1
KAF4028724.1, -, PTHR11139.orig.30.pi, -,2.8e-296,987.5,7.3,1e-297,987.3,7.3,GCA_012295175.1
KAF4036711.1, -, PTHR11139.orig.30.pi, -,1.3e-234,782.9,39.8,6e-235,782.6,39.8,GCA_012295175.1
KAF4043854.1, -, PTHR11139.orig.30.pi, -,4.7e-228,761.1,59.0,7e-228,760.5,59.0,GCA_012295175.1
KAF4032916.1, -, PTHR11139.orig.30.pi, -,1.2e-218,729.9,1.2,3e-219,729.8,1.2,GCA_012295175.1
KAF4041334.1, -, PTHR11139.orig.30.pi, -,2.1e-197,659.4,0.1,4e-198,659.2,0.1,GCA_012295175.1
KAF4045178.1, -, PTHR11139.orig.30.pi, -,3.4e-183,612.3,15.1,4e-184,612.3,15.1,GCA_012295175.1
KAF4038122.1, -, PTHR11139.orig.30.pi, -,1.4e-115,387.9,77.1,1e-116,386.4,77.1,GCA_012295175.1
KAF4028723.1, -, PTHR11139.orig.30.pi, -,1.1e-85,288.7,16.9,1.3e-85,288.5,16.9,GCA_012295175.1
KAF4041246.1, -, PTHR11139.orig.30.pi, -,3.8e-20,71.4,0.2,4e-12,44.8,0.0,GCA_012295175.1
KAF4040083.1, -, PTHR11139.orig.30.pi, -,8e-20,70.3,1.0,7.9e-19,67.0,0.0,GCA_012295175.1
KAF4028367.1, -, PTHR11139.orig.30.pi, -,1.7e-15,56.0,0.1,3.3e-15,55.0,0.1,GCA_012295175.1
KAF4029490.1, -, PTHR11139.orig.30.pi, -,3.8e-15,54.8,0.0,8.8e-15,53.6,0.0,GCA_012295175.1
KAF4037629.1, -, PTHR11139.orig.30.pi, -,1.7e-14,52.6,2.8,2.1e-14,52.3,0.0,GCA_012295175.1
KAF4038257.1, -, PTHR11139.orig.30.pi, -,3.1e-13,48.4,0.8,4.9e-13,47.8,0.0,GCA_012295175.1
KAF4028490.1, -, PTHR11139.orig.30.pi, -,8.9e-12,43.6,0.1,8.9e-12,43.6,0.1,GCA_012295175.1
KAF4040983.1, -, PTHR11139.orig.30.pi, -,1.9e-11,42.5,0.1,2.4e-11,42.2,0.1,GCA_012295175.1
KAF4039894.1, -, PTHR11139.orig.30.pi, -,1.4e-10,39.6,9.9,5.3e-06,24.4,0.1,GCA_012295175.1
KAF4030682.1, -, PTHR11139.orig.30.pi, -,1.9e-10,39.2,0.7,3.2e-10,38.4,0.0,GCA_012295175.1
KAF4046439.1, -, PTHR11139.orig.30.pi, -,1.7e-09,36.0,0.3,1.7e-09,36.0,0.3,GCA_012295175.1
KAF4037558.1, -, PTHR11139.orig.30.pi, -,2e-09,35.8,15.5,8.8e-09,33.7,4.5,GCA_012295175.1
KAF4038006.1, -, PTHR11139.orig.30.pi, -,6.3e-09,34.1,1.3,2.1e-08,32.4,1.3,GCA_012295175.1
KAF4043836.1, -, PTHR11139.orig.30.pi, -,6.1e-06,24.2,8.3,7.6e-06,23.9,8.3,GCA_012295175.1
KAF4035199.1, -, PTHR11139.orig.30.pi, -,0.00024,19.0,5.7,0.00052,17.8,5.6,GCA_012295175.1
KAF4027697.1, -, PTHR11139.orig.30.pi, -,0.00025,18.9,5.6,0.00054,17.8,5.6,GCA_012295175.1
KAF4036043.1, -, PTHR11139.orig.30.pi, -,0.00037,18.3,8.3,0.0026,15.5,8.3,GCA_012295175.1
KAF4030715.1, -, PTHR11139.orig.30.pi, -,0.00074,17.3,9.3,0.0052,14.5,9.3,GCA_012295175.1
GMH90625.1, -, PTHR11139.orig.30.pi, -,0.0,1319.5,10.7,0.0,1319.2,10.7,GCA_012489335.1
GMH78184.1, -, PTHR11139.orig.30.pi, -,0.0,1093.8,21.9,0.0,1093.3,21.9,GCA_012489335.1
GMH94147.1, -, PTHR11139.orig.30.pi, -,9.1e-167,557.2,0.0,3e-163,540.9,0.0,GCA_012489335.1
GMH74587.1, -, PTHR11139.orig.30.pi, -,7.8e-124,414.8,10.3,4.1e-82,276.3,12.6,GCA_012489335.1
GMH56765.1, -, PTHR11139.orig.30.pi, -,1e-93,314.9,0.0,1.5e-93,314.3,0.0,GCA_012489335.1
GMH60548.1, -, PTHR11139.orig.30.pi, -,6e-40,136.5,0.0,3.7e-38,130.5,0.0,GCA_012489335.1
GMH64516.1, -, PTHR11139.orig.30.pi, -,4.8e-17,60.5,0.3,6.3e-17,60.1,0.3,GCA_012489335.1
GMH86032.1, -, PTHR11139.orig.30.pi, -,6.1e-16,56.8,0.2,1.3e-13,49.1,0.0,GCA_012489335.1
GMH73156.1, -, PTHR11139.orig.30.pi, -,3e-14,51.2,0.9,5.2e-14,50.4,0.7,GCA_012489335.1
GMH67183.1, -, PTHR11139.orig.30.pi, -,2e-13,48.4,0.2,2.7e-12,44.7,0.2,GCA_012489335.1
GMH50327.1, -, PTHR11139.orig.30.pi, -,2.8e-09,34.7,0.4,3.6e-09,34.3,0.4,GCA_012489335.1
GMH51638.1, -, PTHR11139.orig.30.pi, -,6.2e-08,30.3,0.0,9.4e-08,29.7,0.0,GCA_012489335.1
GMH68925.1, -, PTHR11139.orig.30.pi, -,1e-07,29.5,0.1,2.3e-07,28.4,0.0,GCA_012489335.1
GMH59411.1, -, PTHR11139.orig.30.pi, -,3e-07,28.0,4.3,3e-07,28.0,4.3,GCA_012489335.1
GMH56768.1, -, PTHR11139.orig.30.pi, -,4.9e-07,27.3,0.0,4.9e-07,27.3,0.0,GCA_012489335.1
GMH70540.1, -, PTHR11139.orig.30.pi, -,6.1e-06,23.6,0.1,5.6e-05,20.4,0.1,GCA_012489335.1
GMH54161.1, -, PTHR11139.orig.30.pi, -,3.9e-05,21.0,5.4,0.0005,17.3,5.6,GCA_012489335.1
GMH58265.1, -, PTHR11139.orig.30.pi, -,0.00053,17.2,0.2,0.00099,16.3,0.0,GCA_012489335.1
GMH78891.1, -, PTHR11139.orig.30.pi, -,0.0053,13.9,1.3,0.0068,13.5,1.3,GCA_012489335.1
GMH58590.1, -, PTHR11139.orig.30.pi, -,0.0077,13.3,2.3,0.059,10.4,0.3,GCA_012489335.1
GMH84833.1, -, PTHR11139.orig.30.pi, -,6.1,3.7,19.7,4.0,4.3,17.3,GCA_012489335.1
KAF4129064.1, -, PTHR11139.orig.30.pi, -,0.0,2058.0,18.0,0.0,2056.4,18.0,GCA_012552325.1
KAF4149746.1, -, PTHR11139.orig.30.pi, -,0.0,1504.3,27.5,0.0,1504.1,27.5,GCA_012552325.1
KAF4128675.1, -, PTHR11139.orig.30.pi, -,5.7e-235,784.3,40.0,2e-236,784.0,40.0,GCA_012552325.1
KAF4150506.1, -, PTHR11139.orig.30.pi, -,6.3e-227,757.6,59.6,5e-228,757.0,59.6,GCA_012552325.1
KAF4149986.1, -, PTHR11139.orig.30.pi, -,8.1e-183,611.3,14.1,1e-184,611.3,14.1,GCA_012552325.1
KAF4145831.1, -, PTHR11139.orig.30.pi, -,1.3e-182,610.6,15.2,3e-183,610.6,15.2,GCA_012552325.1
KAF4143106.1, -, PTHR11139.orig.30.pi, -,6.6e-170,568.4,0.0,7e-163,543.2,0.0,GCA_012552325.1
KAF4145278.1, -, PTHR11139.orig.30.pi, -,4.7e-117,393.1,72.3,4e-118,392.3,71.4,GCA_012552325.1
KAF4129157.1, -, PTHR11139.orig.30.pi, -,4.4e-20,71.4,0.2,4.7e-12,44.8,0.0,GCA_012552325.1
KAF4131656.1, -, PTHR11139.orig.30.pi, -,9.4e-20,70.3,1.0,9.3e-19,67.0,0.0,GCA_012552325.1
KAF4139130.1, -, PTHR11139.orig.30.pi, -,9.4e-20,70.3,1.0,9.3e-19,67.0,0.0,GCA_012552325.1
KAF4138561.1, -, PTHR11139.orig.30.pi, -,6.6e-19,67.5,0.2,2.1e-18,65.8,0.2,GCA_012552325.1
KAF4138435.1, -, PTHR11139.orig.30.pi, -,2.2e-15,55.8,0.1,2.4e-14,52.3,0.0,GCA_012552325.1
KAF4143311.1, -, PTHR11139.orig.30.pi, -,4.9e-15,54.7,0.0,1e-14,53.5,0.0,GCA_012552325.1
KAF4135587.1, -, PTHR11139.orig.30.pi, -,3.7e-13,48.4,0.8,5.8e-13,47.8,0.0,GCA_012552325.1
KAF4140696.1, -, PTHR11139.orig.30.pi, -,2.6e-11,42.3,3.0,1.8e-10,39.5,0.4,GCA_012552325.1
KAF4140365.1, -, PTHR11139.orig.30.pi, -,6.4e-11,41.0,0.1,6.4e-11,41.0,0.1,GCA_012552325.1
KAF4143402.1, -, PTHR11139.orig.30.pi, -,6.4e-11,41.0,0.1,6.4e-11,41.0,0.1,GCA_012552325.1
KAF4148828.1, -, PTHR11139.orig.30.pi, -,2e-10,39.3,0.6,3.4e-10,38.6,0.0,GCA_012552325.1
KAF4134038.1, -, PTHR11139.orig.30.pi, -,1e-09,37.0,0.0,1.5e-09,36.5,0.0,GCA_012552325.1
KAF4142131.1, -, PTHR11139.orig.30.pi, -,2e-09,36.0,0.3,2e-09,36.0,0.3,GCA_012552325.1
KAF4139820.1, -, PTHR11139.orig.30.pi, -,2.8e-09,35.5,15.8,1e-08,33.7,4.5,GCA_012552325.1
